s1b1_vwret,s1b2_vwret,s1b3_vwret,s1b4_vwret,s1b5_vwret,s2b1_vwret,s2b2_vwret,s2b3_vwret,s2b4_vwret,s2b5_vwret,s3b1_vwret,s3b2_vwret,s3b3_vwret,s3b4_vwret,s3b5_vwret,s4b1_vwret,s4b2_vwret,s4b3_vwret,s4b4_vwret,s4b5_vwret,s5b1_vwret,s5b2_vwret,s5b3_vwret,s5b4_vwret,s5b5_vwret,s1b1_ewret,s1b2_ewret,s1b3_ewret,s1b4_ewret,s1b5_ewret,s2b1_ewret,s2b2_ewret,s2b3_ewret,s2b4_ewret,s2b5_ewret,s3b1_ewret,s3b2_ewret,s3b3_ewret,s3b4_ewret,s3b5_ewret,s4b1_ewret,s4b2_ewret,s4b3_ewret,s4b4_ewret,s4b5_ewret,s5b1_ewret,s5b2_ewret,s5b3_ewret,s5b4_ewret,s5b5_ewret,s1b1_nfirms,s1b2_nfirms,s1b3_nfirms,s1b4_nfirms,s1b5_nfirms,s2b1_nfirms,s2b2_nfirms,s2b3_nfirms,s2b4_nfirms,s2b5_nfirms,s3b1_nfirms,s3b2_nfirms,s3b3_nfirms,s3b4_nfirms,s3b5_nfirms,s4b1_nfirms,s4b2_nfirms,s4b3_nfirms,s4b4_nfirms,s4b5_nfirms,s5b1_nfirms,s5b2_nfirms,s5b3_nfirms,s5b4_nfirms,s5b5_nfirms,s1b1_msize,s1b2_msize,s1b3_msize,s1b4_msize,s1b5_msize,s2b1_msize,s2b2_msize,s2b3_msize,s2b4_msize,s2b5_msize,s3b1_msize,s3b2_msize,s3b3_msize,s3b4_msize,s3b5_msize,s4b1_msize,s4b2_msize,s4b3_msize,s4b4_msize,s4b5_msize,s5b1_msize,s5b2_msize,s5b3_msize,s5b4_msize,s5b5_msize,s1b1_level,s1b2_level,s1b3_level,s1b4_level,s1b5_level,s2b1_level,s2b2_level,s2b3_level,s2b4_level,s2b5_level,s3b1_level,s3b2_level,s3b3_level,s3b4_level,s3b5_level,s4b1_level,s4b2_level,s4b3_level,s4b4_level,s4b5_level,s5b1_level,s5b2_level,s5b3_level,s5b4_level,s5b5_level,year,month,DATE
0.043842,0.114327,0.165278,0.101868,0.119645,0.142013,0.152073,0.081785,0.090574,0.090667,0.063799,0.086412,0.07863,0.070512,0.098731,0.076701,0.085808,0.076631,0.077876,0.081009,0.06875,0.065099,0.060045,0.070426,0.080776,-0.287356,0.099644,0.146845,0.123724,0.114175,0.193941,0.167024,0.088466,0.10212,0.095431,0.054163,0.083623,0.079476,0.070317,0.11374,0.067727,0.088383,0.067156,0.083181,0.093301,0.066618,0.087083,0.072308,0.056789,0.079304,3,8,12,19,43,13,15,24,16,21,21,18,17,22,17,23,26,20,19,8,33,26,19,17,3,2.42,2.92,2.16,2.38,1.91,9.27,8.68,7.9,8.04,7.1,17.5,16.59,16.24,14.96,16.37,48.39,46.63,43.84,40.22,30.29,294.92,262.76,300.96,206.82,78.99,158.60047912,121.31098896,121.89770751,127.5699089,129.96980287,140.59312268,131.7309771,133.26300227,125.92522953,148.04575086,119.41905131,122.27557021,130.3192996,122.22232206,142.20712201,140.56753847,134.71497553,117.79490666,124.01162132,143.78731076,141.74352638,127.70163662,121.01719874,123.30224186,117.08665093,1927,11,19271130
-0.039894,0.073888,0.038196,0.045378,0.069511,0.048119,0.037386,0.023815,0.030095,-0.003422,0.045741,0.046368,0.050609,0.034771,0.113298,0.000582,0.055717,0.043645,0.016743,-0.023196,0.028698,0.0131,0.012708,0.024474,0.103769,-0.024193,0.061777,0.082607,0.053447,0.040554,0.056703,0.014871,0.042455,0.024466,-0.003238,0.051616,0.041742,0.052079,0.034498,0.055055,0.005827,0.049801,0.038163,0.027688,-0.02795,0.03288,0.029561,0.020063,0.025566,0.10992,2,8,12,19,42,13,15,24,16,21,21,18,16,22,17,23,26,20,19,8,32,26,19,17,3,3.79,3.26,2.51,2.61,2.19,10.69,10,8.69,8.71,7.75,18.57,17.98,17.87,15.98,17.94,51.92,50.4,47.09,43.21,32.74,315.63,279.32,317.28,220.04,85.37,152.27327161,130.27441532,126.55371234,133.35877623,139.00413384,147.35832315,136.65587141,136.43666067,129.71494931,147.5391383,124.88139813,127.94524385,136.91462904,126.47211443,158.31890451,140.64934877,142.22088982,122.93606536,126.08794789,140.4520203,145.8112821,129.37452806,122.55508531,126.31994092,129.23661561,1927,12,19271231
-0.082763,0.07466,0.050289,0.017808,0.099833,0.012739,0.038999,0.003138,0.050185,0.022785,0.048654,0.028129,0.040929,0.022307,-0.058498,0.017774,0.010841,0.004667,0.022131,0.003207,-0.012715,-0.002543,-0.006323,-0.016469,-0.050648,-0.078653,0.138777,0.032282,0.002859,0.151314,0.023351,0.049714,0.000649,0.043907,0.016492,0.052254,0.01679,0.042541,0.030774,-0.057246,0.015942,0.005768,0.020416,0.018816,-0.004083,0.003443,-0.006319,-0.00393,-0.004457,-0.052945,2,8,12,19,42,13,15,24,16,21,21,18,16,22,17,23,26,20,19,8,32,26,19,17,3,3.64,3.53,2.65,2.73,2.35,11.43,10.49,9.09,9.38,7.9,19.48,19.12,19.22,18.41,21.56,52.31,54.15,50.5,43.85,32.08,323.27,285.83,320.65,225.1,94.23,139.67067883,140.00070316,132.91797198,135.73362932,152.88133354,149.23552083,141.98531374,136.86479891,136.22469404,150.90081757,130.95737768,131.54421561,142.51840789,129.29332788,149.05756524,143.1492503,143.76270649,123.50980798,128.87840027,140.90244993,143.95729164,129.04552863,121.7801695,124.23957782,122.6910395,1928,1,19280131
0.006463,-0.048226,0.057779,0.03015,-0.048247,-0.057779,-0.020635,-0.025777,-0.021401,-0.056042,-0.025475,-0.019375,-0.028542,-0.025331,-0.060539,-0.047599,-0.013008,-0.025401,-0.030078,-0.085239,-0.001456,-0.006269,-0.004908,-0.021211,-0.013891,0.012786,-0.066063,0.038538,0.035005,-0.031315,-0.049695,0.003071,-0.033924,-0.02413,-0.054004,-0.027979,-0.015404,-0.029523,-0.02985,-0.049715,-0.035457,-0.016431,-0.025975,-0.036692,-0.079223,-0.011547,-0.016162,-0.015941,-0.021569,-0.019978,2,8,12,19,42,12,15,24,16,21,21,18,16,22,17,23,26,20,19,8,32,26,19,17,3,3.32,3.79,2.78,2.77,2.59,11.35,10.87,9.32,9.82,8.07,20.39,19.56,19.99,18.91,20.33,53.13,55.66,50.63,45.08,32.18,318.82,284.41,318.63,222.94,89.45,140.57337043,133.24902925,140.59783948,139.82599824,145.50526784,140.61284168,139.05544679,133.33683499,133.30934937,142.44403395,127.62123848,128.99554644,138.45064749,126.01819859,140.0337693,136.33548913,141.8926412,120.37253534,125.00199574,128.892066,143.74768983,128.23654221,121.18247243,121.60433213,120.98673827,1928,2,19280229
0.400537,0.003278,0.021025,-0.027415,0.089593,0.047345,0.118262,0.06871,0.076034,0.143913,0.062161,0.115116,0.100992,0.031272,0.103356,0.163865,0.090617,0.058283,0.07769,0.07908,0.158214,0.05242,0.06663,0.056627,0.167278,0.375,0.042707,0.036918,-0.023115,0.086233,0.049243,0.110619,0.065853,0.081049,0.130207,0.059781,0.095755,0.097397,0.031186,0.113722,0.112487,0.093364,0.054342,0.081883,0.072796,0.082127,0.061411,0.061598,0.057225,0.168568,2,8,12,19,42,12,15,24,16,21,21,18,16,22,17,23,26,20,19,8,32,26,19,17,3,3.34,3.61,2.92,2.85,2.46,10.7,10.64,9.05,9.69,7.6,19.87,19.08,19.35,18.28,19.15,50.51,54.69,49.09,43.24,29.43,317.29,281.96,315.77,216.79,88.21,196.8782065,133.68581957,143.55390906,135.9926685,158.5415213,147.27015666,155.50042203,142.49840893,143.44539244,162.94358221,135.55430229,143.84499776,152.43305528,129.9590397,154.50709956,158.67610406,154.75052667,127.38820782,134.71340079,139.08485058,166.49058683,134.95870176,129.25686057,128.49042065,141.22515787,1928,3,19280331
-0.12881,0.147798,0.171058,0.029666,0.155921,0.003554,0.23695,0.03698,0.049326,0.104198,0.079353,0.047382,0.07364,0.045822,0.069519,0.052341,0.047964,0.023849,0.04539,0.037146,0.014264,0.068062,0.066231,0.027776,0.033096,-0.085825,0.156504,0.207574,0.037747,0.225306,-0.002222,0.197437,0.045508,0.060028,0.099824,0.067962,0.059548,0.072565,0.046487,0.094536,0.063312,0.048282,0.034448,0.048518,0.046658,0.023853,0.049044,0.058021,0.044478,0.034049,2,8,12,19,42,12,15,24,16,21,20,18,16,22,17,23,25,20,19,8,32,26,19,17,3,4.68,3.62,3.09,2.77,2.68,11.15,11.81,9.62,10.53,8.67,21.27,21.1,21.16,18.66,21.59,62.63,58.63,51.64,46.58,31.76,366.2,294.8,335.22,228.57,102.97,171.51832472,153.44431633,168.10995363,140.027027,183.26147384,147.7935548,192.34624703,147.76800009,150.52097986,179.92197759,146.31094284,150.66066144,163.65822547,135.91402282,165.24827861,166.98137002,162.17298093,130.42628919,140.82804205,144.25129644,168.86540856,144.14426091,137.8176717,132.05937057,145.8991457,1928,4,19280430
0.177179,-0.030154,0.043668,0.1407,0.059296,0.020846,0.027487,0.055439,0.061727,0.032916,0.027634,0.068538,0.012893,-0.013378,-0.031254,0.053999,-0.002297,0.011089,0.011633,0.021586,0.020855,0.02131,-0.005468,0.012094,-0.038807,0.183966,0.017244,0.03487,0.159491,0.09488,0.022899,0.013249,0.079525,0.060332,0.020336,0.027713,0.059108,0.008453,-0.010247,-0.0318,0.028265,0.002503,0.005915,0.014163,0.008934,0.012976,0.02259,0.014661,0.001483,-0.032663,2,8,12,19,42,12,15,24,16,21,20,18,16,22,17,23,25,20,19,8,32,26,19,17,3,4.06,4.15,3.58,2.85,3.1,11.32,14.69,9.97,10.98,9.61,22.87,22.04,22.66,19.53,22.94,65.61,61.52,52.76,48.63,32.96,371.08,314.25,360.63,234.57,106.38,201.90776998,148.81735642,175.45097909,159.7288297,194.12814619,150.87445924,197.63326833,155.96011024,159.81218839,185.8442894,150.35409943,160.98664186,165.76827097,134.09576502,160.08360891,175.99819702,161.80046959,131.87258631,142.46629467,147.36510493,172.38709665,147.21597511,137.06408467,133.6564966,140.23723755,1928,5,19280531
-0.192709,-0.089595,-0.132422,-0.085749,-0.094591,-0.079698,-0.093158,-0.093793,-0.077645,-0.05979,-0.06412,-0.046583,-0.071768,-0.07292,-0.070888,-0.071312,-0.055104,-0.034274,-0.057357,-0.058891,-0.03104,-0.036349,-0.035185,-0.048694,-0.09112,-0.182838,-0.026817,-0.125692,-0.082637,-0.088695,-0.073425,-0.072837,-0.109051,-0.097341,-0.066645,-0.076271,-0.053289,-0.061637,-0.079157,-0.066508,-0.057366,-0.053471,-0.028119,-0.058011,-0.08071,-0.040367,-0.02775,-0.046374,-0.042196,-0.08765,2,8,12,19,42,12,15,24,16,21,20,18,16,22,17,23,24,20,19,8,32,26,19,17,3,4.78,4.01,3.74,3.25,3.28,11.53,15.08,10.43,11.55,9.9,23.44,23.63,22.86,19.53,22.25,68.23,62.07,53.41,49.06,33.6,377.89,323.8,356.87,236.13,102.25,162.99832553,135.48406537,152.21740954,146.03224229,175.76537072,138.85006659,179.22214832,141.33214362,147.40357102,174.73265934,140.71339457,153.48740112,153.8714137,124.31750183,148.73560204,163.4474136,152.88461652,127.35278529,134.2948554,138.68662653,167.03620117,141.86482164,132.24148485,127.14822715,127.45882046,1928,6,19280630
-0.020217,0.035684,0.053844,0.012272,-0.003158,0.010913,-0.03786,-0.011693,0.008002,-0.026183,-0.000413,-0.003134,-0.006747,0.003433,0.01293,0.008128,-0.006047,0.013311,0.01569,0.008679,0.01586,0.00236,0.001686,0.003016,0.007708,0.016191,0.005715,0.046369,0.002946,-0.012353,0.006068,-0.041024,-0.007739,0.008571,-0.031246,-0.003929,-0.002481,-0.005496,0.001655,0.006795,0.008228,-0.00623,0.010856,0.013616,0.011613,0.018596,0.007406,0.007293,0.004746,0.006352,4,4,12,21,49,13,22,20,19,21,19,20,19,23,17,24,29,22,20,6,37,22,25,14,4,2.72,3.87,3,3.77,2.48,9.07,8.97,9.69,9.49,8.28,21.03,22.1,22.06,19.6,18.98,47.98,50.44,55.98,47.84,49.07,339.78,310.88,356.23,202.64,134.69,159.70298839,140.31867876,160.41340374,147.82434996,175.21030368,140.36533737,172.43679778,139.67954687,148.5830944,170.15763412,140.65527994,153.0063716,152.83324328,124.74428382,150.65875338,164.77591417,151.96012324,129.04797821,136.40194169,139.89028776,169.68539532,142.19962261,132.46444399,127.53170621,128.44127305,1928,7,19280731
0.075257,0.005454,0.041219,0.028015,0.035137,0.068055,0.038261,0.037556,0.032647,0.045088,0.064746,0.090327,0.084499,0.041817,0.081984,0.099165,0.081691,0.064621,0.077904,0.077461,0.087102,0.065941,0.052835,0.044407,0.049839,0.0467,0.032413,0.013136,0.025626,0.0386,0.057205,0.038057,0.041016,0.029676,0.040731,0.059515,0.08404,0.082684,0.040223,0.0839,0.101746,0.079308,0.057953,0.076678,0.087582,0.093062,0.065447,0.064286,0.041689,0.056783,4,4,12,21,49,13,22,20,19,21,19,20,19,23,17,24,29,22,20,6,37,22,25,14,4,2.67,4,3.15,3.82,2.47,9.45,8.6,9.56,9.54,8.06,20.97,21.95,21.85,19.56,19.21,48.4,50.09,56.63,48.53,49.5,344.96,310.82,356.6,201.84,135.73,171.72175618,141.08397683,167.02548382,151.96564913,181.36666812,149.9179004,179.0344021,144.92535193,153.43388668,177.82970153,149.7621467,166.82697813,165.7474995,129.96071553,163.01036061,181.1159177,164.37389767,137.38718761,147.02819855,150.72632934,184.46533263,151.57640793,139.46320289,133.19500668,134.84265766,1928,8,19280831
0.037128,0.031613,0.019897,-0.002091,0.134699,0.031136,0.026532,0.057491,0.050118,0.134818,0.058082,0.04738,0.054907,0.064423,0.030627,0.053989,0.064761,0.029627,0.030373,0.059184,0.027789,0.010264,0.022595,0.005869,0.069794,0.062376,0.043183,0.037335,0.019462,0.121275,0.029217,0.023001,0.060205,0.047913,0.112995,0.065817,0.043306,0.050147,0.062077,0.033885,0.057879,0.054723,0.028614,0.025394,0.064684,0.02331,0.015923,0.02825,0.00913,0.081875,4,4,12,20,49,13,22,20,19,21,19,20,19,23,17,24,29,22,20,6,37,22,25,14,4,2.87,4.02,3.28,3.86,2.56,10.05,8.9,9.89,9.83,8.41,22.3,23.89,23.61,20.31,20.77,53.11,54.1,60.11,52.07,53.17,373.94,330.58,372.81,210.24,142.49,178.09744155,145.54406459,170.34878988,151.64788895,205.79657695,154.58574415,183.78454286,153.25725534,161.12368621,201.80434623,158.4606317,174.73124036,174.84819745,138.33317471,168.00287893,190.89418498,175.01891566,141.45755782,151.49388603,159.64691642,189.59143975,153.13218818,142.61437396,133.97672818,144.25386611,1928,9,19280929
-0.039425,-0.038778,0.043795,0.037425,0.064494,0.050072,0.030888,0.022822,0.013848,0.022084,0.039513,0.049578,0.0262,0.002257,-0.025025,0.011071,-0.010247,-0.017483,0.04733,-0.036579,0.014639,0.029037,0.013474,-0.003614,0.047456,-0.030635,-0.025397,0.023645,0.020882,0.032756,0.048817,0.028487,0.022674,0.016596,0.003498,0.046611,0.050892,0.02543,0.006874,-0.027995,0.009885,-0.002208,-0.016185,0.037886,-0.042409,0.01217,0.015872,0.026863,-0.006849,0.057555,4,4,12,20,49,13,22,20,19,21,19,20,19,23,17,24,29,22,20,6,37,22,25,14,4,2.97,4.15,3.35,3.85,2.9,10.33,9.08,10.55,10.29,9.53,23.77,25.34,24.85,21.6,21.4,55.66,57.16,61.62,53.51,56.31,384,332.03,385.56,211.14,152.01,171.07594991,139.90015685,177.80921513,157.3233112,219.06922138,162.32616153,189.46127982,156.75489242,163.35492702,206.26099341,164.72188664,183.39406579,179.42922023,138.64539269,163.79860688,193.00757451,173.22549683,138.98445534,158.66409165,153.80719186,192.36686884,157.57868753,144.53596004,133.49253628,151.09957758,1928,10,19281031
0.038603,0.302107,0.077078,0.167378,0.127121,0.06694,0.078822,0.102999,0.134954,0.082554,0.096832,0.113619,0.187164,0.137625,0.156689,0.109223,0.118125,0.097613,0.077165,0.142763,0.115603,0.104534,0.160832,0.091276,0.178915,0.013812,0.275726,0.083204,0.16166,0.125742,0.074511,0.078543,0.103848,0.125972,0.083823,0.099874,0.107852,0.157628,0.117868,0.156664,0.102289,0.113425,0.091786,0.084286,0.146325,0.13629,0.115713,0.129347,0.08257,0.187912,4,4,12,20,49,13,22,20,19,21,19,20,19,23,17,24,29,22,20,6,36,22,25,14,4,2.86,3.98,3.48,4.17,3.09,10.8,9.34,11.49,10.41,9.75,24.59,26.65,25.69,21.56,20.85,56.29,56.89,60.45,55.95,54.25,397.19,341.52,391.2,209.25,158.46,177.67999481,182.16497354,191.51439381,183.65577238,246.91751987,173.19227478,204.39499682,172.90048958,185.40032784,223.28866346,180.67223637,204.23111615,213.0119108,157.72646486,189.4640468,214.08844082,193.68775864,152.55114497,170.90740628,175.765168,214.60505598,174.05101805,167.78196756,145.67720102,178.1335585,1928,11,19281130
-0.054316,-0.076129,-0.054498,-0.024302,-0.020332,-0.033339,-0.026891,-0.00944,-0.040896,0.003737,0.031147,-0.000951,0.011249,0.01206,0.005792,0.034404,0.037343,0.003514,0.017525,-0.033413,0.005873,0.011556,-0.010312,0.01297,0.003726,-0.040888,-0.008657,-0.052157,-0.038545,-0.047932,-0.031936,-0.025322,-0.016714,-0.039167,-0.006365,0.028929,-0.001379,0.021864,0.009223,0.002948,0.025618,0.033422,0.002061,0.013362,-0.034799,0.015036,0.004327,-0.002819,0.020386,0.019222,4,4,12,20,49,13,22,20,19,21,19,20,19,23,17,24,29,22,20,6,36,22,25,14,4,2.95,5.17,3.75,4.87,3.48,11.48,10.05,12.7,11.93,10.79,26.97,30.29,30.82,24.48,24.06,62.34,63.5,66.14,60.07,61.76,442.08,376.59,454.33,227.27,186.81,168.02912821,168.29693627,181.07724238,179.1925698,241.89719286,167.41821753,198.89861096,171.26830896,177.81819603,224.12309319,186.29963452,204.03689236,215.40808179,159.62864602,190.56142256,221.45393953,200.92064061,153.0872097,173.90255858,169.89232644,215.86543147,176.06235161,166.05179991,147.56663432,178.79728414,1928,12,19281231
0.029249,0.082436,-0.038686,0.059936,0.05192,0.040845,0.014254,0.014491,-0.002671,-0.005393,0.016877,0.047525,-0.047458,0.043288,0.024857,0.046239,0.048917,0.037165,0.015502,0.011437,0.065748,0.102571,0.023122,0.049802,0.000248,0.048955,0.107202,0.000186,0.074019,0.04705,0.026604,0.014185,-0.000516,-0.006646,-0.000862,0.019631,0.02165,-0.03236,0.04296,0.022096,0.028087,0.052167,0.030791,0.023659,0.021772,0.054227,0.083159,0.051921,0.045738,0.008189,4,4,12,20,49,13,22,20,19,21,19,20,19,23,16,24,29,22,20,6,36,22,25,14,4,2.9,5.2,4.32,4.64,3.47,13.24,9.78,13.92,12.77,10.85,27.75,30.91,32.28,26.54,28.57,68.1,69.95,69.13,63.09,65.92,447,382.92,445.2,229.1,196.77,172.94381218,182.17066251,174.07208818,189.93265566,254.45649511,174.25641463,201.73371176,173.75015803,177.34324363,222.91439735,189.44381345,213.73374567,205.18524504,166.53865085,195.29820784,231.69374824,210.74907559,158.77669585,176.59839604,171.83538498,230.05815186,194.12124308,169.89124963,154.91574784,178.84162587,1929,1,19290131
0.009617,-0.079992,-0.028183,0.000022,-0.017637,-0.032488,0.018521,0.037686,0.006565,0.052965,0.013547,0.001969,0.005902,0.041228,0.002401,-0.014402,0.014217,0.023577,0.004267,0.019539,-0.007818,0.009801,0.004463,0.007347,0.034624,-0.016797,-0.097903,-0.014693,0.004195,-0.016549,-0.027618,0.032163,0.027765,0.000753,0.035046,0.015328,0.002731,0.01025,0.012099,0.001467,0.004433,0.017492,0.016475,0.004874,0.021238,-0.007886,-0.000152,0.011644,-0.006931,0.046397,4,4,12,20,48,12,22,19,19,21,18,20,19,23,16,24,29,22,20,6,36,22,25,14,4,2.98,5.78,4.06,4.92,3.6,14.05,9.89,14.27,11.56,10.78,28.81,33.65,30.75,28,29.62,71.98,73.24,71.71,64.31,65.84,476.65,421.78,458.04,252.77,195.88,174.60701282,167.59846687,169.16621452,189.93683418,249.9686459,168.59517223,205.47002183,180.29810648,178.50750202,234.72105841,192.01020879,214.15458742,206.39624836,173.40470635,195.76711883,228.35689488,213.74529519,162.520174,177.3519414,175.19287656,228.25955723,196.02382539,170.64947428,156.05391384,185.03383832,1929,2,19290228
-0.145269,-0.006032,-0.021337,-0.046768,-0.029964,-0.040739,-0.058814,-0.050893,-0.02364,-0.04164,-0.072089,-0.049265,-0.028055,-0.031814,-0.057807,-0.044902,-0.051526,0.013651,-0.012185,-0.011297,-0.001755,0.008493,0.035263,0.000438,0.007492,-0.142716,0.047539,-0.006445,-0.064227,-0.039312,-0.048019,-0.051993,-0.046454,-0.02052,-0.027605,-0.068544,-0.047354,-0.033354,-0.02826,-0.066539,-0.037848,-0.050357,0.01803,-0.018738,-0.026369,-0.002587,0.001822,0.024732,-0.003923,0.009201,4,4,12,20,48,12,22,19,19,21,18,20,19,23,16,24,29,22,20,6,36,22,25,14,4,3,5.15,3.92,4.91,3.58,13.53,10.02,14.59,11.63,11.32,27.95,33.77,30.95,29.64,29.98,71.17,75.68,72.96,64.35,67.02,469.63,427,458.11,256.44,202.16,149.24202668,166.58751292,165.556715,181.05386832,242.4785854,161.72677351,193.38550797,171.12219495,174.28758468,224.94727354,178.16838485,203.60426167,200.60580161,167.88800902,184.45040899,218.10321359,202.73185511,164.7387369,175.19090799,173.21372264,227.85896171,197.68865573,176.66708669,156.12226546,186.42011184,1929,3,19290328
-0.044228,-0.088404,-0.009604,0.074638,-0.016192,0.000187,0.007853,0.047932,-0.022915,0.061626,0.01751,0.006826,0.037295,-0.002433,-0.002536,0.027159,0.002676,-0.004999,0.012809,0.045724,0.022448,0.028698,0.008815,0.008057,0.028579,0.003514,-0.090966,0.015018,0.047703,0.003698,-0.012188,0.014079,0.038958,-0.019083,0.013284,0.025051,0.003866,0.050672,0.008892,-0.003734,0.025686,0.008402,-0.008485,0.01279,0.045057,0.025875,0.020705,0.000593,-0.004014,0.04017,4,4,12,20,48,12,22,19,19,21,18,20,19,23,16,24,29,21,20,6,36,22,25,14,4,2.56,5.09,3.76,4.65,3.53,12.88,9.5,14.04,11.88,10.97,25.78,31.89,29.96,27.74,28.66,67.73,72.03,70.12,63.6,66.25,478.09,426.82,471.39,257.04,202.45,142.64135032,151.86051043,163.96670831,194.56736694,238.55237214,161.75701642,194.90416436,179.324424,170.29378467,238.80987421,181.28811327,204.99406436,208.08739498,167.47953749,183.98264276,224.02667877,203.27436556,163.91520795,177.43492833,181.13374689,232.97393968,203.36192478,178.22440706,157.38014255,191.74781221,1929,4,19290430
-0.218773,-0.064153,-0.176682,-0.156066,-0.130788,-0.112805,-0.117704,-0.082901,-0.133545,-0.138979,-0.066427,-0.105278,-0.085769,-0.093912,-0.092183,-0.07171,-0.105102,-0.032514,-0.04793,0.008989,-0.05806,-0.059205,-0.03095,-0.026705,-0.016713,-0.196999,-0.048516,-0.194109,-0.189079,-0.114873,-0.128625,-0.108623,-0.093356,-0.148549,-0.154464,-0.066335,-0.096664,-0.072129,-0.084189,-0.093032,-0.080691,-0.106858,-0.045647,-0.058014,0.001938,-0.036546,-0.045333,-0.038243,-0.007115,-0.014378,4,4,12,20,48,12,22,19,19,21,18,20,19,23,16,24,29,21,20,6,36,22,25,14,4,2.45,4.6,3.61,5.05,3.47,13.09,9.54,15.05,11.44,12.34,27.58,32.02,31.12,27.92,28.33,69.45,71.94,70.16,66.61,69.25,495.8,440.29,475.75,271.91,207.04,111.43527419,142.1182031,134.99674235,164.20201626,207.3525845,143.51001618,171.9631646,164.45824992,147.5519012,205.62031671,169.24568777,183.41269925,190.2399472,151.75119917,167.0225708,207.96172563,181.90982319,158.58566888,168.93047222,182.76195814,219.44747274,191.32188202,172.70836166,153.17730584,188.54313103,1929,5,19290531
0.159956,0.040665,0.039194,0.073318,0.069371,0.03673,0.073261,0.110917,0.04252,0.067068,0.072505,0.10898,0.107548,0.079539,0.085869,0.133921,0.107634,0.110748,0.091304,0.035945,0.119153,0.136849,0.079175,0.077938,0.047244,0.178034,0.044804,0.040515,0.078379,0.044102,0.049911,0.068865,0.089447,0.034796,0.07292,0.082906,0.083352,0.102812,0.07366,0.069622,0.125603,0.105102,0.083795,0.085029,0.032748,0.099164,0.131285,0.081386,0.088694,0.048301,4,4,12,20,48,12,22,19,19,21,17,20,19,23,16,24,29,21,19,6,36,22,25,14,4,1.91,4.35,2.94,11.41,2.97,11.72,8.39,13.88,9.81,10.77,26.06,28.49,28.82,25.17,25.38,64.21,64.29,69.41,62.21,69.26,465.7,412.54,465,257.46,216.25,129.2600149,147.89743983,140.28780467,176.24097968,221.73684064,148.78113907,184.561358,182.69946563,153.82580804,219.41086011,181.51684636,203.40101521,210.69987304,163.8213378,181.36463193,235.81216789,201.4895051,176.14871454,184.35450005,189.33133673,245.59529746,217.50409025,186.38254619,165.11563871,197.45066271,1929,6,19290629
0.011742,-0.052126,-0.018996,-0.089964,0.023089,-0.02316,0.024317,-0.020221,0.003756,0.062303,0.011478,0.037007,0.00856,0.003847,0.107093,0.024293,0.027453,0.01972,0.02441,0.044398,0.030181,0.065555,0.059969,0.084835,0.051453,0.00979,-0.038546,-0.014665,-0.081682,0.013255,-0.026015,0.024128,-0.018137,0.005838,0.059057,0.005241,0.040688,0.002172,-0.002538,0.100704,0.014188,0.026665,0.021842,0.010185,0.054892,0.035201,0.050475,0.040626,0.06243,0.045841,2,10,13,19,55,10,18,23,23,24,21,28,18,25,12,28,23,31,17,8,43,25,18,20,5,3.93,4.27,4.32,3.7,2.73,11.74,12.4,10.09,11.8,10.55,27.77,26.6,26.93,25.46,24.43,68.72,64.71,71.85,68.57,63.91,467.23,362.17,606.92,344.17,239.93,130.777786,140.18813788,137.62289753,160.38563619,226.85652255,145.33536789,189.04933654,179.00509974,154.40357777,233.08081492,183.60029672,210.92827658,212.50346396,164.45155849,200.78751446,241.54075288,207.02099648,179.62236719,188.8545934,197.73726941,253.00760913,231.76257089,197.55972111,179.12322391,207.61009166,1929,7,19290731
-0.041262,-0.047118,-0.089336,0.047021,-0.048611,-0.012892,-0.004058,0.007785,0.008424,-0.005221,0.010571,0.006644,0.056009,0.017702,-0.002876,0.049927,-0.001128,0.042345,0.05379,0.077956,0.066194,0.129692,0.132823,0.134379,0.068384,-0.055298,-0.045034,-0.079903,0.057173,-0.043526,-0.017198,-0.006064,0.011328,0.011649,-0.002154,0.007103,0.003351,0.053279,0.015657,0.004477,0.029382,-0.009745,0.048171,0.050079,0.078842,0.067338,0.114075,0.110296,0.094364,0.06975,2,10,13,19,55,10,18,23,23,24,21,28,18,25,12,28,23,31,17,8,42,25,18,20,5,3.94,4.05,4.22,3.37,2.82,11.42,12.63,9.87,11.81,11.19,28,27.47,27.07,25.46,27.04,70.26,66.39,73.61,70.2,66.54,488.09,385.2,642.11,372.83,251.63,125.38163299,133.5827532,125.32821836,167.92712919,215.82880013,143.46170433,188.28217434,180.39865444,155.70427351,231.86389999,185.54113546,212.32968405,224.40557047,167.36267997,200.21004957,253.60015805,206.7874768,187.22847633,199.01308198,213.15207599,269.75519481,261.82032223,223.80019594,203.19362362,221.80730017,1929,8,19290830
